,tweet,created_at
1078,Lu Guang: Award-winning Chinese photographer disappears in Xinjiang https://bbc.in/2DZiL3c ,1543314285000
1079,New Zealand whale stranding: 'I will never forget their cries' https://bbc.in/2DYzvrb ,1543310432000
1080,China defends holding fugitive businessman's US children https://bbc.in/2DZSem2 ,1543305272000
1081,John Allen Chau: India 'puts on hold' efforts to retrieve body https://bbc.in/2RhpCYP ,1543305195000
1082,The man who spent decades befriending isolated Sentinelese tribe https://bbc.in/2E155EX ,1543303306000
1083,The families of Jumadil and Fikri were the lucky ones.  Hundreds of others lost their loved ones in the 2018 #Palu disaster.  The full report from @BBCIndonesia Editor @rebeccahenschke here:  https://bbc.in/2DMQnA8  pic.twitter.com/fiHvfbHsju,1543297338000
1084,"The family’s happy ending, which was also captured on film.  [Tap to expand]   https://bbc.in/2DMQnA8  pic.twitter.com/jOoW9soAfo",1543297332000
1085,"The family banded together to search for Fikri.  A miracle arrived in the form of a social worker, who knocked at their door.  ""They had a photo and it was him!""  The boy was alive and well in North Morowali, 500km away.  https://bbc.in/2DMQnA8  pic.twitter.com/27IEXPDlKv",1543297199000
1086,Fikri's parents live far away from Palu and didn't know.  But the news soon reached them and they were devastated. https://bbc.in/2DMQnA8 ,1543297195000
1087,"Fikri's grandmother feared the worst.  ""We were almost certain we had lost him,"" Selfi Salilama said.  ""At the hospital we opened body bag after body bag that had a child in it.  Each time a wave of fear washed over us, each time we hoped it wasn't Fikri.""  https://bbc.in/2DMQnA8  pic.twitter.com/CtrMG29K3l",1543297195000
1088,"It was a good call.  After the earth stopped shaking, Marta left Fikri with neighbours on Palu bay.  But when she came back, the boy was gone.  https://bbc.in/2DMQnA8 ",1543297191000
1089,"The ordeal started with his grand aunt Martha Salilama, who evacuated their house. When walls shook, she dragged little Fikri out with her.  ""They were terrified of getting trapped inside.""  https://bbc.in/2DMQnA8 ",1543297190000
1090,"This is the story of another lost child, seven-year-old Fikri.  [Tap to expand]   https://bbc.in/2DMQnA8  pic.twitter.com/T3Hh3LiXca",1543297188000
1091,"Here's a video that captures Jumadil's happy, emotional reunion with his family.  [Tap to expand]   https://bbc.in/2DMQnA8  pic.twitter.com/uPGIxFtR2K",1543297087000
1092,"""It's an absolute miracle he came back,"" Jumadil's grandfather says.  We are happy to report that he hugged his mother so tight, he never wanted to let go.  https://bbc.in/2DMQnA8  pic.twitter.com/afv9C1F6Kd",1543296981000
1093,"A desperate search for Jumadil began.  His uncle posted this on Facebook - setting the stage for a reunion.  Miraculously, it reached a local woman who came across the boy at a police station and recognised him.  The rest is history. pic.twitter.com/HpeZEdBB0h",1543296978000
1094,"Little Jumadil was building sandcastles on the beach when the earthquake hit.  ""Children's corpses were everywhere,"" says his mother Susi Rahmatia, who collapsed and cried.  ""I thought for sure my son had been killed by the waves.""   https://bbc.in/2DMQnA8  pic.twitter.com/e3ExheUglp",1543296975000
1095,THREAD  It's been two months since a massive earthquake and powerful tsunami struck the Indonesian island of Sulawesi.  Children were heartrendingly separated from their parents but recent weeks have seen some extraordinary reunions.  Here are two incredible accounts. ❤️👩‍👦👨‍👩‍👦‍👦 pic.twitter.com/zlvKbHLwQp,1543296971000
1096,"'Asleep' pilot missed destination in Australia, officials say https://bbc.in/2DZvYZS ",1543294617000
1097,Paul Manafort breached plea deal by lying - Special Counsel Mueller https://bbc.in/2DZ2ZoO ,1543286819000
1098,How cooking and cleaning transformed a violent man https://bbc.in/2DZlARA ,1543279604000
1099,Why Ukraine-Russia sea clash is fraught with risk https://bbc.in/2DYHXqy ,1543279017000
1100,Afghan Shias in the firing line: 'IS wants to wipe us out' https://bbc.in/2DVDLHS ,1543278117000
1101,Indonesia tsunami: 'It’s an absolute miracle' my child survived  https://bbc.in/2Rf4cvh ,1543277835000
1102,Gamer arrested 'after rape overheard on gaming stream' https://bbc.in/2E0tU3L ,1543274074000
1103,Benoit Quennedey: French official 'suspected of spying for North Korea' https://bbc.in/2Rin10A ,1543271120000
1104,Syrian man stranded in Malaysia airport coming to Canada https://bbc.in/2DYzbIW ,1543263716000
1105,President Trump casts doubt on climate report   https://bbc.in/2DWLPs7 ,1543263605000
1106,Follow our Facebook Live as @NASA mission control awaits news of #MarsLanding  https://bit.ly/2S8VEpQ ,1543261684000
1107,Follow @BBCAmos for #MarsLanding updates   https://www.bbc.co.uk/news/science-environment-46333459 … https://twitter.com/BBCAmos/status/1067137918693593089 …,1543260981000
1108,Alabama cops offer new explanation for shooting wrong man https://bbc.in/2RfMk3s ,1543257200000
1109,"Take a ""virtual safari"" with some of the most striking wildlife photographs from around the world 🦍🐘🐧  [Tap to expand]  http://bbc.in/2RfGTkO  pic.twitter.com/mq9T9IkR8r",1543255651000
1110,"Isle of Man, Jersey and Guernsey sign deal with UK over post-Brexit trade https://bbc.in/2ReEUgJ ",1543253475000
1111,The natural beauty of a rainbow swamp stuns social media https://bbc.in/2Rh1qWb ,1543253379000
1112,John Allen Chau: 'Incredibly dangerous' to retrieve body from North Sentinel https://bbc.in/2Rerm4R ,1543249522000
1113,Soros foundation to end work in Turkey amid 'baseless claims' https://bbc.in/2Rex86J ,1543248472000
1114,South African bees: 'One million die in Cape Town' https://bbc.in/2DVTxT7 ,1543245638000
1115,Chinese charged over Kenya 'railway scam' https://bbc.in/2DYb5y7 ,1543245347000
1116,Huge sandstorm hits Chinese city of Zhangye 😲  [Tap to expand]  http://bbc.in/2RgudtZ  pic.twitter.com/NFyKgY9kkV,1543241941000
1117,George Papadopoulos: Ex-Trump adviser denied jail delay https://bbc.in/2RkFzgU ,1543241928000
1118,Armageddon looms in World Chess Championship final https://bbc.in/2DZZK0D ,1543241235000
1119,Jackie Chan's daughter confirms marriage to Canadian girlfriend https://bbc.in/2E1pmtQ ,1543238359000
1120,Russia-Ukraine sea clash in 300 words https://bbc.in/2DYiJbU ,1543237327000
1121,Taiwan's political earthquake: Does China gain from Tsai Ing-wen's losses? https://bbc.in/2DUmHly ,1543236914000
1122,Migrant Caravan: US shuts crossing after rush on Tijuana border  Now Mexico plans to deport 500 people who tried to cross into the US illegally  http://bbc.in/2RcRtsR   [Tap to expand] pic.twitter.com/Yn8lMQaC0G,1543233794000
1123,Koreas tag-team for wrestling recognition https://bbc.in/2DYXx5s ,1543232314000
1124,Italy budget: Rome set to back down in EU row https://bbc.in/2DVEwRf ,1543232306000
1125,Iran earthquake: More than 700 injured in Kermanshah https://bbc.in/2DYDNyC ,1543231082000
1126,A group of up to 145 pilot whales died after becoming stranded on a New Zealand beach   [Tap to expand]  http://bbc.in/2DUOvGJ  pic.twitter.com/PeLO2kAyob,1543228623000
1127,Helicopter crash kills four and injures one in Istanbul https://bbc.in/2DXGxfW ,1543227856000
1128,"As @NASA prepares to put the InSight lander on Mars, BBC News science correspondent @Vic_Gill has been to mission control to find out about an unusual tradition 🥜  [Tap to expand]  http://bbc.in/2RevMc6  pic.twitter.com/v3EJRi8PsY",1543227814000
1129,Jet Airways offloads India passenger over 'terrorist' joke https://bbc.in/2RelBnV ,1543224253000
1130,Trans Mountain: The billion-dollar oil pipeline Canadians own and can’t build https://bbc.in/2RfD92U ,1543217062000
1131,Nineteen months of #Brexit wrangling - and that's just a taster https://bbc.in/2R80cN0 ,1543217047000
1132,Uber driver found guilty over passenger's death in Sydney https://bbc.in/2R921sV ,1543215615000
1133,Violence against women: The stories behind the statistics https://bbc.in/2DXuMGo ,1543212543000
1134,Needle found in strawberry punnet in New Zealand supermarket https://bbc.in/2DVoLtN ,1543208027000
1135,Protests in Kiev after Russia seizes Ukraine ships off Crimea https://bbc.in/2DYbFf0 ,1543207029000
1136,Queensland bushfires: Evacuations amid 'highly unusual' conditions https://bbc.in/2DWCDUn ,1543204697000
1137,Almost 150 whales strand and die on New Zealand beach https://bbc.in/2DXlbiy ,1543198389000
1138,Ghana's fantasy coffins: Taking the final journey in style https://bbc.in/2Rd3Mpj ,1543198105000
1139,Five things to know for the week ahead https://bbc.in/2DWGa5k ,1543197102000
1140,Surging Greens shake up German coalition politics https://bbc.in/2DXbKzS ,1543196966000
1141,How climate change could be causing miscarriages in Bangladesh https://bbc.in/2R8rAKY ,1543192773000
1142,"Mumbai 26/11 attacks: Six corpses, a mobile phone call and one survivor https://bbc.in/2RdBrz9 ",1543191562000
1143,Migrant caravan: US fires tear gas at Mexico border https://bbc.in/2DY5QhU ,1543185569000
1144,The women killed on one day around the world https://bbc.in/2DXpI4S ,1543184254000
1145,Russia 'fires on and seizes Ukraine ships' https://bbc.in/2DX4xQ5 ,1543175086000
1146,John Allen Chau: Struggle to retrieve body of man killed by tribe https://bbc.in/2DWMEkp ,1543159637000
1147,Syria war: Aleppo 'gas attack' sparks Russia strikes https://bbc.in/2ReG8bS ,1543158424000
1148,What's Mars made of? 🤔  Check out the @NASAInSight mission tasked with finding out    http://bbc.in/2R7aMDY  pic.twitter.com/PLKyvyeeug,1543158396000
1149,"A game between two fierce Argentine rival football teams is postponed over ""shameful"" attack on team bus   http://bbc.in/2DWGAbD  [Tap to expand] pic.twitter.com/VQNmShrzUn",1543155381000
1150,South Korea president unveils 'peace gift' puppies https://bbc.in/2R7sdo4 ,1543151151000
1151,Swiss vote no in sovereignty referendum - early results https://bbc.in/2DVT17Q ,1543149063000
1152,Ukraine claims Russia 'rammed our tugboat' off Crimea https://bbc.in/2DWiDkY ,1543146444000
1153,"Uganda party boat capsizes on Lake Victoria, killing 29 https://bbc.in/2R7kQwU ",1543142859000
1154,Alabama police admit killing wrong man after mall shooting https://bbc.in/2Re2Bpl ,1543139770000
1155,Brexit: Taoiseach Leo Varadkar 'regrets' UK is leaving EU https://bbc.in/2RcD00j ,1543137248000
1156,In pictures: Thousands march against gender violence https://bbc.in/2Re7QFG ,1543126678000
1157,Nigeria Metele attack: President Buhari speaks of deep shock https://bbc.in/2DSAPf6 ,1543121061000
1158,Migrant caravan: Mexican officials deny US border deal https://bbc.in/2R7HnJT ,1543110390000
1159,Where World War One finally ended https://bbc.in/2RhmHiQ ,1543107669000
1160,Olivia Hooker: Tulsa race riot survivor dies aged 103 https://bbc.in/2DW6a0q ,1543105320000
1161,Is India's Ayodhya Hindu-Muslim dispute simmering again? https://bbc.in/2RbVQof ,1543100386000
1162,Top Mali jihadist Amadou Koufa killed in French raid - army https://bbc.in/2R7xjk5 ,1543100103000
1163,"France fuel unrest: 'Shame' on violent protesters, says Macron https://bbc.in/2R7wlEt ",1543098791000
1164,Police and protesters clash in Paris during demonstrations sparked by rising fuel prices   http://bbc.in/2DScN3S  [Tap to expand] pic.twitter.com/yAFXLO5Fg1,1543083826000
1165,Pakistan blasphemy case: Supporters of hard-line cleric detained https://bbc.in/2DVG1Pk ,1543077938000
1166,Ex-Zimbabwe President Mugabe 'unable to walk' https://bbc.in/2DULZQv ,1543077375000
1167,Jersey desalination plant set to work again after seven years https://bbc.in/2DToIi7 ,1543076479000
1168,Egyptian pharaoh's tomb unveiled https://bbc.in/2RcnnGa ,1543075894000
1169,Banksy art works seized in Belgium over lack of insurance https://bbc.in/2R5vDYi ,1543075283000
1170,Taiwan's President Tsai quits as ruling party boss after poll setback https://bbc.in/2RcSSQg ,1543069128000
1171,"The week in pictures: Thailand's skywalk, a newborn gorilla, Eid Milad-un-Nabi in Karachi... 📸 https://bbc.in/2DRRDms ",1543066697000
1172,Two baby red pandas. Need we say more? 😍😍 https://bbc.in/2Rbf51c ,1543066685000
1173,Kenya kidnap: Police offer reward in hunt for Silvia Romano https://bbc.in/2DUgVAt ,1543064627000
1174,US migrant held after leaving church where he sought sanctuary https://bbc.in/2R6zh4d ,1543063780000
1175,Nigeria admits soldiers were killed in Metele 'terror attack' https://bbc.in/2R5Fk9i ,1543057578000
1176,Police fire tear gas at Paris protesters https://bbc.in/2Rc493a ,1543054825000
1177,Dublin Airport flights 'temporarily suspended' due to radar issue https://bbc.in/2Rceegv ,1543053114000
1178,Germany charges former Mauthausen death-camp guard https://bbc.in/2DW51pQ ,1543052125000
1179,"Amazon rainforest deforestation 'worst in 10 years', says Brazil https://bbc.in/2DW1JTw ",1543049228000
1180,Migrant caravan: Humanitarian crisis develops in Tijuana https://bbc.in/2R67rFf ,1543037816000
1181,France fuel protests: Man with grenade demands Macron meeting https://bbc.in/2DTXpnH ,1543037395000
1182,Swiss vote on going it alone in sovereignty referendum https://bbc.in/2RblUzU ,1543024063000
1183,Premature Ovarian Failure: 'I missed a period and hoped I was pregnant' https://bbc.in/2R8g7Ll ,1543021031000
1184,Viewpoint: 'Why most men should pay on first dates' https://bbc.in/2DXeLjq ,1543020587000
1185,Historic Brexit summit: 10 key questions https://bbc.in/2R9w5oB ,1543020044000
1186,John Allen Chau: What we could learn from remote tribes https://bbc.in/2DUII3W ,1543018184000
1187,Taiwan same-sex vote: Polls open in elections https://bbc.in/2R5Hwxr ,1543017888000
1188,Punjab's drug menace: 'I wanted my son to die' https://bbc.in/2Rff4cI ,1543012941000
1189,Brazil replaces leaving Cuban doctors - health ministry https://bbc.in/2RfdZla ,1543012226000
1190,Trump asks US court for review of transgender military ban https://bbc.in/2DU6NrA ,1543011960000
1191,An otter on the loose is eating koi from a formal garden https://bbc.in/2DUmXB5 ,1543005694000
1192,Benin artworks: France to return thrones and statues https://bbc.in/2R7UISl ,1543005014000
1193,Climate change: Report warns of growing impact on US life https://bbc.in/2DWwWGj ,1543003440000
1194,Louisiana lottery: Couple find winning lotto ticket while cleaning https://bbc.in/2DU9gC3 ,1542995732000
1195,Saudi Arabia profile - Timeline https://bbc.in/2R8c3ut ,1542993785000
1196,African Union hit by sexual harassment claims https://bbc.in/2R8s3Nf ,1542993426000
1197,Saudi Arabia country profile  https://bbc.in/2RefbVW ,1542991104000
1198,Brexit: Will Spain's Gibraltar concerns crash on The Rock? https://bbc.in/2DTgkPp ,1542988032000
1199,Daniel O'Donnell warns fans of a WhatsApp impersonator https://bbc.in/2R7XSpf ,1542987179000
1200,"Sandra Parks, 13, who wrote award-winning essay against gun violence, is shot dead by a stray bullet fired into her home https://bbc.in/2DVTPtt ",1542985207000
1201,Cancer 'cure' boss David Noakes tells court 'It's all my fault' https://bbc.in/2DTOLFS ,1542984243000
1202,Spain rape: Outcry as Spanish court says attack not violent https://bbc.in/2DScgix ,1542983465000
1203,"Isle of Man drug seizures rise to record levels, report reveals https://bbc.in/2RdSxNq ",1542983126000
1204,Prominent Syrian media activist shot dead in Idlib https://bbc.in/2R924Fc ,1542982836000
1205,"Gaelic football star's ""Bomber"" nickname sparks alert on plane  http://bbc.in/2DRr9Sj  https://bbc.in/2DTBXiE ",1542982082000
1206,The moment a baby was dropped to safety from a burning building in Dallas  [Tap to expand]  http://bbc.in/2DSDB45  pic.twitter.com/KqDZDjXG9J,1542973858000
1207,Paris driver jailed for taxi scam against Thai tourists https://bbc.in/2R6rMdr ,1542973045000
1208,It started with one family… now this whole village in Sudan has eradicated FGM  [Tap to expand]  https://bbc.in/2Ad5FL9  pic.twitter.com/udh4kUwtAc,1542971963000
1209,Afghan army mosque blast leaves many dead https://bbc.in/2DTueBa ,1542971794000
1210,California wildfires: Camp Fire nearly fully contained https://bbc.in/2DTIRVi ,1542970506000
1211,Andamans: US man's death puts spotlight on 'tribal tourism' https://bbc.in/2DVGXDF ,1542970230000
1212,Airbnb sued for pulling West Bank settlements https://bbc.in/2R97vUS ,1542969360000
1213,The moment a baby was dropped to safety from a burning building in Dallas  [Tap to expand]  http://bbc.in/2DSDB45  pic.twitter.com/QUl7FYjgHZ,1542968991000
1214,Irish man killed in New York City on Thanksgiving day https://bbc.in/2R7yf8d ,1542968412000
1215,"Sandra Parks: Anti-gun student, 13, killed by stray bullet https://bbc.in/2DTrCmX ",1542964405000
1216,Modified Boeing 737 used to fight wildfire for first time https://bbc.in/2R6aTje ,1542953191000
1217,Gunfire and blast heard near Chinese consulate in Karachi -reports  https://bbc.in/2R5nFhN ,1542949930000
1218,Dead Chinese sturgeons halt China eco resort construction https://bbc.in/2DQKtPB ,1542941725000
1219,Peruvian Airlines plane skids on runway in Bolivia https://bbc.in/2R7uzmC ,1542940882000
1220,Children Village: Remote school in Brazil wins best building award https://bbc.in/2R9dqsU ,1542938348000
1221,Mexicans hail 'hero dogs' as photographer tweets portraits https://bbc.in/2R2dvyl ,1542934099000
1222,What do you know about Africa's 'looted treasures'? https://bbc.in/2DQRwYl ,1542932016000
1223,Africa's week in pictures: 16-22 November 2018 https://bbc.in/2DSWST5 ,1542931741000
1224,"Khashoggi killing: CIA did not blame Saudi crown prince, says Trump https://bbc.in/2DSwOHA ",1542927334000
1225,Greece cleaner gets 10 years for forging school record  https://bbc.in/2R72Na2 ,1542923109000
1226,Happy Thanksgiving https://bbc.in/2DQJyhT ,1542922744000
1227,Guido Amsel: Canadian mail bomber gets life in prison https://bbc.in/2DSX2tK ,1542918957000
1228,Humans 'off the hook' for African mammal extinction https://bbc.in/2DSOS4f ,1542917069000
1229,Facebook v Soros: 'Congress must probe' https://bbc.in/2DTa0aW ,1542913654000
1230,German base jumper dies in Portugal jump https://bbc.in/2DPIiMd ,1542912966000
1231,A guide to Africa's 'looted treasures' https://bbc.in/2DU7Bg5 ,1542911192000
1232,In pictures: America celebrates Thanksgiving Day  https://bbc.in/2R7Ghh6 ,1542911155000
1233,US-Israeli bomb hoaxer given 10 year jail sentence https://bbc.in/2R5FFZr ,1542908761000
1234,Why is the UAE's legal system being criticised? https://bbc.in/2R4B0qL ,1542908424000
1235,From a surprised squirrel to an exasperated bear...  Comedy Wildlife Photography Awards highlights nature's hilarious moments  http://bbc.in/2R6oyXw  pic.twitter.com/1E466wjnjo,1542907604000
1236,India and Pakistan reach Sikh temple deal https://bbc.in/2DRAxoL ,1542906928000
1237,Unlicensed HIV drug 'nearly killed patient' https://bbc.in/2R7aQUq ,1542906800000
1238,Trump threatens to close Mexico border over migrants https://bbc.in/2DVYb3A ,1542906764000
1239,South Korea closes largest dog meat slaughterhouse https://bbc.in/2R6fmm3 ,1542905674000
1240,Russian rapper Husky in court after defying concert ban https://bbc.in/2R0GsLc ,1542904526000
1241,American John Allen Chau was killed by an endangered tribe on an island in the Bay of Bengal. What do we know about the Sentinelese?  [Tap to expand]  https://bbc.in/2DSFZYM  pic.twitter.com/eztrMDdbWy,1542904039000
1242,Aboriginal Australia's 'mind-blowing' struggle for a first treaty https://bbc.in/2R1Xhp7 ,1542903547000
1243,Dominik Loyen: German base jumper dies in Portugal jump  https://bbc.in/2DRLXcg ,1542901964000
1244,Taiwan could become the first place in Asia to legalise same-sex marriage  But there are strong opinions on both sides  [Tap to expand]  https://bbc.in/2R45fy3  pic.twitter.com/0OGscAqmbG,1542893998000
1245,Low-cost 'four hour' bamboo house wins top prize https://bbc.in/2R3AXvd ,1542893210000
1246,French boy 'killed for not doing homework' in Mulhouse https://bbc.in/2R6oc2X ,1542889293000
1247,"South African teen accused of stabbing to death young boy in school toilet, where he had hidden in wait for him overnight https://bbc.in/2DOPlEE ",1542887945000
1248,"Guatemalan former soldier sentenced to more than 5,000 years for role in a massacre during civil war https://bbc.in/2DSIvhk ",1542887631000
1249,Leaning Tower of Pisa 'now leaning less' https://bbc.in/2QZ8cju ,1542886206000
1250,The Haunting Soldier sculpture vandalised in Dublin https://bbc.in/2QYvo0Z ,1542885415000
1251,US-Israeli bomb hoaxer given 10 year jail sentence https://bbc.in/2QYtpKe ,1542884439000
1252,What would happen if a solar storm hit Earth? https://bbc.in/2R2XPuR ,1542882831000
1253,The pie that's *almost* too pretty to eat  [Tap to expand]   http://bbc.in/2QX8XJz  pic.twitter.com/Iox4kyktyL,1542881566000
1254,John Allen Chau 'tribal killing': Family forgives killers https://bbc.in/2DPBfDd ,1542877733000
1255,Chelsea Clinton: 'No-one asked dad to change his name' https://bbc.in/2R3izCO ,1542876606000
1256,California wildfires: Rain brings threat of mudslides https://bbc.in/2R4w4Cm ,1542876468000
1257,Ethiopian opposition leader Birtukan Mideksa appointed election boss https://bbc.in/2DToQhz ,1542874597000
1258,India Kashmir: Fax machine fuels political crisis https://bbc.in/2R1Yvkg ,1542865712000
1259,South Korean pastor Lee Jae-rock jailed for raping followers https://bbc.in/2DQ3LVb ,1542859022000
1260,Russian military intelligence chief Igor Korobov dies aged 62 https://bbc.in/2R2Jwqj ,1542855060000
1261,California wildfires: Thanksgiving hope from ashes of Paradise  https://bbc.in/2R2FLkH ,1542851970000
1262,Australia dust storm: Health warning as skies change colour https://bbc.in/2DRmuQ1 ,1542851251000
1263,"Migrant caravan: Troops 'unarmed' at US-Mexico border, Mattis says https://bbc.in/2R1aONJ ",1542849861000
1264,Can 'voluntary colonialism' stop migration from Africa to Europe? https://bbc.in/2R1vghu ,1542846303000
1265,Why an Indian village is losing sleep over the humble nightie https://bbc.in/2DRo2ty ,1542846037000
1266,The farmer in Thailand who became friends with a buffalo  https://bbc.in/2DRkNST ,1542845895000
1267,Sri Lanka mass graves: 230 skeletons found at country's largest site https://bbc.in/2R2p3lr ,1542845737000
1268,Los Angeles 'dine-and-dash' dater sentenced https://bbc.in/2DReaQn ,1542841890000
1269,🚗🚗🚗🚗🚗🚗🚗🚗... 🦃 More than 48 million Americans are to take to the road for #Thanksgiving *gulp*  http://bbc.in/2DQjPWV  [Tap to expand] pic.twitter.com/xQiioCY1DJ,1542837954000
1270,"""I'm sorry that this rogue wave capsized our boat"" - Investor makes tearful 10-minute video apology over investment losses https://bbc.in/2DRPJSX ",1542837537000
1271,"At Thanksgiving, discordant Trump heads squabbling American family https://bbc.in/2DRVmjQ ",1542837027000
1272,Roger W Smith: Watchmaker 'honoured' to receive OBE https://bbc.in/2R3kxDk ,1542834881000
1273,Kosovo hits Serbia with 100% trade tariffs amid Interpol row https://bbc.in/2DRNKOi ,1542834207000
1274,Khashoggi murder: Calls to remove Saudi crown prince 'a red line' https://bbc.in/2DNNrUM ,1542829783000
1275,Narrow defeat for fresh Isle of Man call to allow Syria refugees https://bbc.in/2DT8BBd ,1542827684000
1276,Béziers train poster: French court clears controversial ad  https://bbc.in/2QYDTt2 ,1542826525000
1277,Chief Justice Roberts rebukes Trump's 'Obama judge' gibe https://bbc.in/2DOQT1r ,1542826387000
1278,Poland reverses law on removing judges following EU court ruling https://bbc.in/2R1NqiW ,1542825066000
1279,Child's note tells driver bus hit his parked car https://bbc.in/2DQaxdp ,1542823828000
1280,Devin Lima: Singer with US boy band LFO dies at 41 https://bbc.in/2R6BHA1 ,1542823760000
1281,John Allen Chau: Who is US man killed in remote islands? https://bbc.in/2DUdIkq ,1542823567000
1282,A miracle escape  This baby somehow escaped without a scratch after falling onto the tracks under a moving train in India   [Tap to expand]  http://bbc.in/2QZZXn3  pic.twitter.com/hmExDwXeP7,1542822349000
1283,Joaquin 'El Chapo' Guzman's trial: Six startling claims https://bbc.in/2DRdXNk ,1542821534000
1284,Police: Concrete thrown from bridge kills US driver https://bbc.in/2QWef89 ,1542819545000
1285,What is it like to be black in Canada? A portrait from across the country https://bbc.in/2R6i8b3 ,1542818055000
1286,Man who became a hero for smuggling toys to children in Syria is found guilty of fraud https://bbc.in/2DQCAtp ,1542817804000
1287,Evidence of 100 alleged child abuse cases at Scouting Ireland https://bbc.in/2QW4p6d ,1542816682000
1288,Indian groom gets shot on wedding day and still marries https://bbc.in/2R2CIZx ,1542805161000
1289,Drones and donkeys called in to save the Great Wall of China  [Tap to expand]   https://bbc.in/2R2m10s  pic.twitter.com/1KExuM44vd,1542805074000
1290,Italy budget 'sleepwalking into instability' - Commission https://bbc.in/2R0wzxb ,1542804334000
1291,Norway child abuse: Man held over assaults on 300 boys https://bbc.in/2R1tYmL ,1542802528000
1292,Moroccan woman accused of killing lover and serving up his remains to Pakistani workers in UAE https://bbc.in/2R5MPx2 ,1542801242000
1293,"""Some things last forever - others not for an hour"" https://bbc.in/2QYqOjp ",1542800066000
1294,Iraqi university rebuilds after IS 'dark age' https://bbc.in/2DQgnvy ,1542798785000
1295,Renae Lawrence: 'Bali Nine' drug smuggler released from jail https://bbc.in/2DRFcqZ ,1542798191000
1296,US man killed in India by endangered Andamans tribe https://bbc.in/2QZHas5 ,1542794544000
1297,Guernsey scratch cards 'taking advantage' of gamblers https://bbc.in/2R1wSaQ ,1542786816000
1298,Alok Nath: Rape case registered against Bollywood actor https://bbc.in/2QW2X3X ,1542785978000
1299,Cyclone Gaja: India girl segregated during period dies https://bbc.in/2DMJnEg ,1542785287000
1300,Venus Williams agrees settlement in fatal Florida car crash https://bbc.in/2QVkOIo ,1542780092000
1301,Gunmen abduct Italian aid worker in Kenya https://bbc.in/2DQvSmW ,1542779653000
1302,Donald Trump has pardoned two turkeys ahead of Thanksgiving - and not even turkeys were safe from political drama 🦃🦃  But where does the tradition come from?  http://bbc.in/2DPa37o  pic.twitter.com/VcasWkmjpC,1542779296000
1303,Trump asked to determine Saudi prince's 'role' in Khashoggi murder https://bbc.in/2QYiv7l ,1542774809000
1304,US judge blocks Mississippi 15-week abortion ban https://bbc.in/2QV04k0 ,1542766132000
1305,Brexit: May gambles on last-minute dash to Brussels https://bbc.in/2R1pMTS ,1542765416000
1306,Are French riots a curse or a blessing for Macron? https://bbc.in/2DOTGrp ,1542763321000
1307,Trump submits answers to Mueller's Russia inquiry https://bbc.in/2QUoHgp ,1542762478000
1308,Letter from Africa: Cremations 'threaten' Zimbabwe's ancestral spirits https://bbc.in/2R4Mv1y ,1542762076000
1309,"Yemen crisis: 85,000 children 'dead from malnutrition' https://bbc.in/2QUQpde ",1542760382000
1310,Nedim Yasar: Reformed gangster shot after book launch https://bbc.in/2QUJS2c ,1542757326000
1311,E. coli outbreak: Romaine lettuce probed in US and Canada https://bbc.in/2DPfBPi ,1542754122000
1312,"Saudi Arabia 'tortured female activists', charities say https://bbc.in/2DPdpY3 ",1542749862000
1313,Trump Saudi statement: What the president's words reveal https://bbc.in/2R3UVGt ,1542744989000
1314,Cameroon gunmen seize students from school https://bbc.in/2QZv8PF ,1542741981000
1315,Executed Tanzanian hero's grandson takes DNA test to find lost skull https://bbc.in/2DOz7eK ,1542740722000
1316,"Likely next Interpol chief Prokopchuk 'fox in the henhouse', US senators say https://bbc.in/2DMUvkx ",1542739494000
1317,Tekashi 6ix9ine: What the latest charges could mean for the US rapper https://bbc.in/2DPsUPE ,1542739286000
1318,Trump defends Saudi Arabia ties despite Khashoggi murder https://bbc.in/2DOejnB ,1542739208000
1319,Yemen crisis: Inside a camp where children hunt through rubbish for food  [Tap to expand]  http://bbc.in/2DOOALL  pic.twitter.com/LEg1QO018e,1542737866000
1320,"Chicago hospital shooting: Doctor, pharmacist and policeman mourned https://bbc.in/2QWydQf ",1542737575000
1321,What to look for in #Brexit declaration? https://bbc.in/2DPpo7Q ,1542735227000
1322,Yemen crisis: Why is there a war? https://bbc.in/2DSaX34 ,1542733718000
1323,Huge waterspout hits Italy's south-western city https://bbc.in/2QYjjcm ,1542733702000
1324,Manx climate coalition formed to lobby government https://bbc.in/2DOYvkO ,1542724355000
1325,"Turkey must free Selahattin Demirtas, European rights court says https://bbc.in/2DNCAdt ",1542721862000
1326,Sligo woman Vera Dwyer in lung transplant record https://bbc.in/2QXOzbx ,1542720174000
1327,Polar bear display stuns Isle of Man shoppers https://bbc.in/2DNZm50 ,1542719605000
1328,Rome police seize eight Casamonica mafia villas https://bbc.in/2QYgbx5 ,1542718194000
1329,Dead sperm whale found in Indonesia had ingested '6kg of plastic' https://bbc.in/2QTCT9D ,1542717325000
1330,Italy Aquarius: Prosecutors order migrant rescue ship seizure https://bbc.in/2QXIPhI ,1542717050000
1331,"Amitabh Bachchan pays off farmers' loans worth $500,000  https://bbc.in/2QY7AdU ",1542716624000
1332,Cancer 'cure' distributed in household flasks https://bbc.in/2QSiZvE ,1542715935000
1333,Truck left hanging from road bridge after crashing in Australian state of Victoria https://bbc.in/2QY02b4 ,1542713376000
