tweet,created_at,username
Chinese actor Jiang Jinfu arrested in Japan over allegations he abused his former girlfriend https://bbc.in/2E3cZ0f ,1543499631000,BBC
"“There is a few songs that even me, when I listen to them, I feel scared.” Former MS-13 members say the gang used rap to celebrate its murderous culture.  Watch ""Follow This"" on Netflix for more:  http://netflix.com/followthis  pic.twitter.com/ud3YOmnac5",1543500000000,Buzzfeed
"A Southern California real estate developer gave $1,000 each to 982 students and 105 high school employees who survived the Paradise fire, totaling about $1.1 million https://www.buzzfeednews.com/article/briannasacks/bob-wilson-paradise-high-school-checks?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543501680000,Buzzfeed
Russian clinic in row over female genital cutting https://bbc.in/2RlTsLG ,1543502386000,BBC
"Two Florida men allegedly stabbed their ex-roommate to death because they thought he stole their PlayStation 4.  ""It is the most bizarre and disgraceful act that one can imagine."" https://www.buzzfeednews.com/article/davidmack/playstation-theft-florida-allegedly-stabbed-roommate?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543502702000,Buzzfeed
Gavin Ford: Two held for Lebanon radio host's murder https://bbc.in/2E4jYGe ,1543503255000,BBC
Michael Cohen pleaded guilty to lying to Congress about a Trump real estate deal in Russia https://www.buzzfeednews.com/article/amberjamieson/michael-cohen-mueller-investigation-trump-russia …,1543503375000,Buzzfeed
"Today on @AM2DM we're sitting down with Gretchen Mol, plus talking the migrant caravan, Nancy Pelosi, and more ⬇️ https://twitter.com/i/events/940982303324389377 …",1543503661000,Buzzfeed
Here's the definitive story about how Trump's team worked the Trump Moscow deal during his campaign https://www.buzzfeednews.com/article/anthonycormier/trump-moscow-micheal-cohen-felix-sater-campaign?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543503864000,Buzzfeed
"Trump repeatedly says Cohen is lying, but then adds: ""Even if he was right, it doesn’t matter because I was allowed to do whatever I wanted during the campaign."" pic.twitter.com/xncmtKKFmH",1543507428000,Buzzfeed
"A man who allegedly set his own house on fire has now been charged with murdering his brother, his sister-in-law, and their two children https://www.buzzfeednews.com/article/tasneemnashrulla/new-jersey-arson-murder-brother-family?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543508506000,Buzzfeed
Want us to break more news like this? Support us by becoming a BuzzFeed News member 👇  https://support.buzzfeednews.com  https://twitter.com/BuzzFeedNews/status/1068158742452203520 …,1543509448000,Buzzfeed
"An 89-year-old man gave $1,000 to every high school student and teacher who survived the Paradise fire.  ""I made up my mind in five minutes."" https://www.buzzfeednews.com/article/briannasacks/bob-wilson-paradise-high-school-checks?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543509900000,Buzzfeed
This teen with a rare muscular disease has become a star chef — and he has an inspiring message 👨‍🍳🥘 pic.twitter.com/C446h6tEiU,1543510229000,Buzzfeed
Australia cracks down on orphanage tourism https://bbc.in/2RmJRnX ,1543510899000,BBC
"Trump, via Twitter, has canceled a planned G20 meeting with Putin.  He said the cancellation was over Russia's seizure of Ukrainian ships. https://www.buzzfeednews.com/article/emilytamkin/trump-g20-putin-russia?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543510953000,Buzzfeed
"Follow @blakersdozen, who is at the first day of the murder trial of the Charlottesville car driver. Before striking and killing Heather Heyer, James Alex Fields marched with white supremacists. https://twitter.com/blakersdozen/status/1068184290175807489 …",1543511541000,Buzzfeed
This woman's friend photoshopped her with Michael B. Jordan — then she met him in real life 😱 https://www.buzzfeed.com/ikrd/this-womans-friend-photoshopped-her-with-michael-b-jordan?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543512000000,Buzzfeed
"""This absurd future may not be the one you want, but nothing is out of the question anymore.""  A 20-year-old is helping John McAfee's 2020 campaign by teaching him to shitpost about anime. https://www.buzzfeednews.com/article/ryanhatesthis/millennial-outreach-coordinator-anime-shitposting?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543512076000,Buzzfeed
A woman spent three months in jail after a roadside drug test falsely identified blue cotton candy as meth https://www.buzzfeednews.com/article/mbvd/wrongful-arrest-police-mistook-cotton-candy-meth?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543512960000,Buzzfeed
"Southwest Airlines has apologized after a 5-year-old girl named “Abcde"" was mocked by an employee https://www.buzzfeednews.com/article/juliareinstein/girl-named-abcde-mocked-southwest-airlines-employee?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543513227000,Buzzfeed
"Alabama mall shooting suspect arrested, police say https://bbc.in/2E5ZnBD ",1543513265000,BBC
"A lot of Australians think women are lying about sexual assault to ""punish men"" https://www.buzzfeed.com/ginarushton/australia-sexual-assault-domestic-violence-survey-anrows?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543514340000,Buzzfeed
This soldier thought her puppy wouldn't remember her after several months away — but it absolutely did and you have to see 🐶 pic.twitter.com/qWWEgH74Ax,1543515173000,Buzzfeed
"The guy who made a fake ad and accidentally made a company go viral now works for them  ""My initial reaction of them wanting to talk to me was just ‘oh no, they probably want to sue me.'""   https://www.buzzfeednews.com/article/tanyachen/guy-who-made-fake-ad-for-app-self-lender-accidentally-go?bftwnews&utm_term=4ldqpgc#4ldqpgc … https://www.buzzfeednews.com/article/tanyachen/guy-who-made-fake-ad-for-app-self-lender-accidentally-go?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543515300000,Buzzfeed
"Police have arrested the suspect in an Alabama mall shooting, a week after they killed the wrong man for it https://www.buzzfeednews.com/article/lamvo/police-arrest-suspect-alabama-mall-shooting-kill-wrong-man?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543516708000,Buzzfeed
A man came home and found 12 strangers trashing his apartment and his valuables stolen https://www.buzzfeednews.com/article/laurenstrapagiel/montreal-man-12-strangers-apartment?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543517376000,Buzzfeed
US family sues Cancun resort over 'poisonous' alcohol death https://bbc.in/2RldZjl ,1543517640000,BBC
US life expectancy dropped —again.  It's been declining since 2014. https://www.buzzfeednews.com/article/danvergano/us-life-expectancy-drops-overdoses?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543519399000,Buzzfeed
"The trial of the white supremacist who killed Heather Heyer in Charlottesville opened with emotional testimony today  ""The only thing I was thinking about was getting my fiancée out of the way. I pushed her, and then I got hit."" https://www.buzzfeednews.com/article/blakemontgomery/white-supremacist-murder-trial-charlottesville-day-1?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543520149000,Buzzfeed
A death row inmate has asked for more time after BuzzFeed News revealed the troubled source of Texas' execution drugs https://www.buzzfeednews.com/article/chrismcdaniel/a-death-row-inmate-asks-for-time-after-buzzfeed-news?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543520702000,Buzzfeed
Read the original report:  Inmates said the drug burned as they died. This is how Texas gets it execution drugs. https://www.buzzfeednews.com/article/chrismcdaniel/inmates-said-the-drug-burned-as-they-died-this-is-how-texas?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543520761000,Buzzfeed
"NEW: House Democrats send another letter to Jeff Bezos about Amazon's facial recognition software, which it has pitched to law enforcement agencies https://www.buzzfeednews.com/article/daveyalba/house-democrats-send-another-letter-to-amazon-ceo-jeff?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543521788000,Buzzfeed
Simone Fraser murder: Wrong Peter Brown in Melbourne court https://bbc.in/2E50Wjk ,1543521873000,BBC
News you need to start your day with inspo to help slay your day 😎  Sign up for our morning newsletter  https://bzfd.it/2yR6A3k ,1543522132000,Buzzfeed
"Meet Anna, a rescue corgi that enjoys hiking, kayaking, and swimming ❤️ pic.twitter.com/WEO3PxJPW6",1543522581000,Buzzfeed
Southwest Airlines apologises for mocking girl's name https://bbc.in/2E86QA2 ,1543523258000,BBC
Climate change: Can 12 billion tonnes of carbon be sucked from the air? https://bbc.in/2RkBj0E ,1543524060000,BBC
"Measles resurgence 'due to vaccine hesitancy', @WHO warns https://bbc.in/2RnXl2G ",1543524116000,BBC
Millions of Americans have left office jobs to work in the gig economy. But is this form of work really working for us?  Don't miss the first episode of BBC's new @FacebookWatch show tonight at 5PM eastern:  https://bbc.in/2Rlt2cP  #cutthroughthenoise @BBCNorthAmerica pic.twitter.com/fe191WJqyZ,1543524770000,BBC
Georgia woman jailed after cops mistake candy floss for meth https://bbc.in/2Ror0IW ,1543525680000,BBC
"In January, the House of Representatives will do what the Trump administration won’t: defend Obamacare against a lawsuit filed by 20 Republican state attorneys general https://www.buzzfeednews.com/article/paulmcleod/house-defends-obamacare?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543526801000,Buzzfeed
Benoît Quennedey: French official charged with spying for N Korea https://bbc.in/2E4CGO3 ,1543527793000,BBC
"From documentary and politics to the worlds of fashion and art, here are our choices for the best photography books from 2018 📷📚  https://www.buzzfeednews.com/article/gabrielsanchez/25-photography-books-that-will-change-your-view-of-the-world?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/Bo4sr2UWwf",1543528674000,Buzzfeed
Our first episode of BBC's Cut Through the Noise is now live on @FacebookWatch.   Watch it here:  https://bbc.in/2Rogi58  #cutthroughthenoise @bbcnorthamerica pic.twitter.com/27i4YPDzgy,1543528907000,BBC
"Yahoo News is under fire for running an advertisement that includes the line ""Immigrants Endanger Us"" https://www.buzzfeednews.com/article/remysmidt/yahoo-news-immigrants-advertisement?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543529391000,Buzzfeed
This teen with a rare muscular disease has become a star chef — and he has an inspiring message 👨‍🍳🥘 pic.twitter.com/KfbOu4Zlj3,1543530300000,Buzzfeed
"🚨🎶 Yep, after their infamous beef, Drake and Meek Mill are releasing a new song together titled “Going Bad"" 🚨🎶 https://www.buzzfeednews.com/article/krystieyandoli/drake-meek-mill-championships?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543531856000,Buzzfeed
"BREAKING: The Trump Organization planned to give a $50 million penthouse at Trump Tower Moscow to Vladimir Putin during the 2016 campaign.  Sources say that Michael Cohen, Trump's lawyer at the time, discussed it with a rep of Putin’s press secretary https://www.buzzfeednews.com/article/anthonycormier/the-trump-organization-planned-to-give-vladimir-putin-the?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543532096000,Buzzfeed
Starbucks to ban access to porn from free wi-fi in US https://bbc.in/2Rot0kv ,1543532177000,BBC
Merkel's plane makes unscheduled landing after technical hitch https://bbc.in/2E4LBPI ,1543532873000,BBC
 pic.twitter.com/lcDVnuGB4L,1543533120000,Buzzfeed
"The Trump Tower Moscow plan is at the heart of a new plea agreement by Cohen, who led the negotiations to bring a 100-story building to the Russian capital.   This morning, Cohen pleaded guilty to lying to Congress about the plan in order to protect Trump https://www.buzzfeednews.com/article/amberjamieson/michael-cohen-mueller-investigation-trump-russia?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543533188000,Buzzfeed
"In May, BuzzFeed News published the definitive story on the secret dealings of Cohen and business associate Felix Sater with political and business figures in Moscow https://www.buzzfeednews.com/article/anthonycormier/trump-moscow-micheal-cohen-felix-sater-campaign?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543533208000,Buzzfeed
"Sater told BuzzFeed News today that he and Cohen thought giving the penthouse to Putin would entice other wealthy buyers to purchase their own.  Cohen, Sater recalled, said, “Great idea.” pic.twitter.com/nn0P3m9wbi",1543533299000,Buzzfeed
"Help us follow the Trump money trail. If you want to support more reporting like this, become a BuzzFeed News member today https://support.buzzfeednews.com/?trump-tower-putin …",1543533359000,Buzzfeed
Sabarimala: India activist held for 'explicit' thigh photo https://bbc.in/2E3hbgL ,1543534548000,BBC
"Tyra Banks claims mega-producer Jerry Bruckheimer reneged on a promise to give her a role in a new film if she agreed to appear on the poster for ""Coyote Ugly""  https://www.buzzfeednews.com/article/marcusjones/tyra-banks-claims-producer-jerry-bruckheimer-reneged-on?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/RL1nhAtLQG",1543534890000,Buzzfeed
The Trump administration has announced new guidance that will allow Obamacare subsidies to flow to unregulated health insurance plans for the first time https://www.buzzfeednews.com/article/paulmcleod/trump-administration-rules-obamacare?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543535939000,Buzzfeed
The French village that fears for its British community https://bbc.in/2Rmtd7H ,1543535957000,BBC
Africa's week in pictures: 23-29 November 2018 https://bbc.in/2RozEXZ ,1543536787000,BBC
"Meet Anna, a rescue corgi that enjoys hiking, kayaking, and swimming ❤️ pic.twitter.com/dnLytNq883",1543537260000,Buzzfeed
Is the world heading for an insulin shortage? https://bbc.in/2E6ADJv ,1543538180000,BBC
'Hermione has taught me how to be angry' https://bbc.in/2E3Od09 ,1543538614000,BBC
"Republicans have failed to muster enough votes to confirm one of President Trump's most controversial judicial nominees to date, Thomas Farr, likely ending the nomination https://www.buzzfeednews.com/article/zoetillman/farr-nomination-tim-scott?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1543538700000,Buzzfeed
In Pictures: World leaders gather for G20 summit  https://bbc.in/2E4iYlt ,1543539449000,BBC
🚨 Programming alert: @JasonLeopold will be on @allinwithchris at 8:15pm ET and @a_cormier_  will be on @maddow at 9:20pm ET to discuss their latest bombshell on the Trump Organization’s plans to give a $50 million penthouse at Trump Tower Moscow to Putin  https://www.buzzfeednews.com/article/anthonycormier/the-trump-organization-planned-to-give-vladimir-putin-the?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1543539539000,Buzzfeed
